bloomz-7b1,asset-test,asset-valid,3,p2,1,287,random,No
bloomz-7b1,asset-test,asset-valid,3,p2,1,489,random,No
bloomz-7b1,asset-test,asset-valid,3,p2,1,723,random,No
flan-t5-base,asset-test,asset-valid,3,p0,1,287,random,Yes
flan-t5-base,asset-test,asset-valid,3,p0,1,489,random,Yes
flan-t5-base,asset-test,asset-valid,3,p0,1,723,random,Yes
flan-t5-base,asset-test,asset-valid,3,p1,1,287,random,No
flan-t5-base,asset-test,asset-valid,3,p1,1,489,random,No
flan-t5-base,asset-test,asset-valid,3,p1,1,723,random,No
flan-t5-base,asset-test,asset-valid,3,p2,1,287,random,No
flan-t5-base,asset-test,asset-valid,3,p2,1,489,random,No
flan-t5-base,asset-test,asset-valid,3,p2,1,723,random,No
flan-t5-large,asset-test,asset-valid,3,p0,1,287,random,Yes
flan-t5-large,asset-test,asset-valid,3,p0,1,489,random,Yes
flan-t5-large,asset-test,asset-valid,3,p0,1,723,random,Yes
flan-t5-large,asset-test,asset-valid,3,p1,1,287,random,No
flan-t5-large,asset-test,asset-valid,3,p1,1,489,random,No
flan-t5-large,asset-test,asset-valid,3,p1,1,723,random,No
flan-t5-large,asset-test,asset-valid,3,p2,1,287,random,No
flan-t5-large,asset-test,asset-valid,3,p2,1,489,random,No
flan-t5-large,asset-test,asset-valid,3,p2,1,723,random,No
flan-t5-small,asset-test,asset-valid,3,p0,1,287,random,Yes
flan-t5-small,asset-test,asset-valid,3,p0,1,489,random,Yes
flan-t5-small,asset-test,asset-valid,3,p0,1,723,random,Yes
flan-t5-small,asset-test,asset-valid,3,p1,1,287,random,No
flan-t5-small,asset-test,asset-valid,3,p1,1,489,random,No
flan-t5-small,asset-test,asset-valid,3,p1,1,723,random,No
flan-t5-small,asset-test,asset-valid,3,p2,1,287,random,No
flan-t5-small,asset-test,asset-valid,3,p2,1,489,random,No
flan-t5-small,asset-test,asset-valid,3,p2,1,723,random,No
flan-t5-xl,asset-test,asset-valid,3,p0,1,287,random,Yes
flan-t5-xl,asset-test,asset-valid,3,p0,1,489,random,Yes
flan-t5-xl,asset-test,asset-valid,3,p0,1,723,random,Yes
flan-t5-xl,asset-test,asset-valid,3,p1,1,287,random,No
flan-t5-xl,asset-test,asset-valid,3,p1,1,489,random,No
flan-t5-xl,asset-test,asset-valid,3,p1,1,723,random,No
flan-t5-xl,asset-test,asset-valid,3,p2,1,287,random,No
flan-t5-xl,asset-test,asset-valid,3,p2,1,489,random,No
flan-t5-xl,asset-test,asset-valid,3,p2,1,723,random,No
flan-t5-xxl,asset-test,asset-valid,3,p0,1,287,random,Yes
flan-t5-xxl,asset-test,asset-valid,3,p0,1,489,random,Yes
flan-t5-xxl,asset-test,asset-valid,3,p0,1,723,random,Yes
flan-t5-xxl,asset-test,asset-valid,3,p1,1,287,random,No
flan-t5-xxl,asset-test,asset-valid,3,p1,1,489,random,No
flan-t5-xxl,asset-test,asset-valid,3,p1,1,723,random,No
flan-t5-xxl,asset-test,asset-valid,3,p2,1,287,random,No
flan-t5-xxl,asset-test,asset-valid,3,p2,1,489,random,No
flan-t5-xxl,asset-test,asset-valid,3,p2,1,723,random,No
flan-ul2,asset-test,asset-valid,3,p0,1,287,random,Yes
flan-ul2,asset-test,asset-valid,3,p0,1,489,random,Yes
flan-ul2,asset-test,asset-valid,3,p0,1,723,random,Yes
flan-ul2,asset-test,asset-valid,3,p1,1,287,random,No
flan-ul2,asset-test,asset-valid,3,p1,1,489,random,No
flan-ul2,asset-test,asset-valid,3,p1,1,723,random,No
flan-ul2,asset-test,asset-valid,3,p2,1,287,random,No
flan-ul2,asset-test,asset-valid,3,p2,1,489,random,No
flan-ul2,asset-test,asset-valid,3,p2,1,723,random,No
gpt-j-6b,asset-test,asset-valid,3,p0,1,287,random,Yes
gpt-j-6b,asset-test,asset-valid,3,p0,1,489,random,Yes
gpt-j-6b,asset-test,asset-valid,3,p0,1,723,random,Yes
gpt-j-6b,asset-test,asset-valid,3,p1,1,287,random,No
gpt-j-6b,asset-test,asset-valid,3,p1,1,489,random,No
gpt-j-6b,asset-test,asset-valid,3,p1,1,723,random,No
gpt-j-6b,asset-test,asset-valid,3,p2,1,287,random,No
gpt-j-6b,asset-test,asset-valid,3,p2,1,489,random,No
gpt-j-6b,asset-test,asset-valid,3,p2,1,723,random,No
gpt-neox-20b,asset-test,asset-valid,3,p0,1,287,random,Yes
gpt-neox-20b,asset-test,asset-valid,3,p0,1,489,random,Yes
gpt-neox-20b,asset-test,asset-valid,3,p0,1,723,random,Yes
gpt-neox-20b,asset-test,asset-valid,3,p1,1,287,random,No
gpt-neox-20b,asset-test,asset-valid,3,p1,1,489,random,No
gpt-neox-20b,asset-test,asset-valid,3,p1,1,723,random,No
gpt-neox-20b,asset-test,asset-valid,3,p2,1,287,random,No
gpt-neox-20b,asset-test,asset-valid,3,p2,1,489,random,No
gpt-neox-20b,asset-test,asset-valid,3,p2,1,723,random,No
llama-13b,asset-test,asset-valid,3,p0,1,287,random,Yes
llama-13b,asset-test,asset-valid,3,p0,1,489,random,Yes
llama-13b,asset-test,asset-valid,3,p0,1,723,random,Yes
llama-13b,asset-test,asset-valid,3,p1,1,287,random,No
llama-13b,asset-test,asset-valid,3,p1,1,489,random,No
llama-13b,asset-test,asset-valid,3,p1,1,723,random,No
llama-13b,asset-test,asset-valid,3,p2,1,287,random,No
llama-13b,asset-test,asset-valid,3,p2,1,489,random,No
llama-13b,asset-test,asset-valid,3,p2,1,723,random,No
llama-30b,asset-test,asset-valid,3,p0,1,287,random,Yes
llama-30b,asset-test,asset-valid,3,p0,1,489,random,Yes
llama-30b,asset-test,asset-valid,3,p0,1,723,random,Yes
llama-30b,asset-test,asset-valid,3,p1,1,287,random,No
llama-30b,asset-test,asset-valid,3,p1,1,489,random,No
llama-30b,asset-test,asset-valid,3,p1,1,723,random,No
llama-30b,asset-test,asset-valid,3,p2,1,287,random,No
llama-30b,asset-test,asset-valid,3,p2,1,489,random,No
llama-30b,asset-test,asset-valid,3,p2,1,723,random,No
llama-65b,asset-test,asset-valid,3,p0,1,287,random,Yes
llama-65b,asset-test,asset-valid,3,p0,1,489,random,Yes
llama-65b,asset-test,asset-valid,3,p0,1,723,random,Yes
llama-65b,asset-test,asset-valid,3,p1,1,287,random,No
llama-65b,asset-test,asset-valid,3,p1,1,489,random,No
llama-65b,asset-test,asset-valid,3,p1,1,723,random,No
llama-65b,asset-test,asset-valid,3,p2,1,287,random,No
llama-65b,asset-test,asset-valid,3,p2,1,489,random,No
llama-65b,asset-test,asset-valid,3,p2,1,723,random,No
llama-7b,asset-test,asset-valid,3,p0,1,287,random,Yes
llama-7b,asset-test,asset-valid,3,p0,1,489,random,Yes
llama-7b,asset-test,asset-valid,3,p0,1,723,random,Yes
llama-7b,asset-test,asset-valid,3,p1,1,287,random,No
llama-7b,asset-test,asset-valid,3,p1,1,489,random,No
llama-7b,asset-test,asset-valid,3,p1,1,723,random,No
llama-7b,asset-test,asset-valid,3,p2,1,287,random,No
llama-7b,asset-test,asset-valid,3,p2,1,489,random,No
llama-7b,asset-test,asset-valid,3,p2,1,723,random,No
opt-1.3b,asset-test,asset-valid,3,p0,1,287,random,Yes
opt-1.3b,asset-test,asset-valid,3,p0,1,489,random,Yes
opt-1.3b,asset-test,asset-valid,3,p0,1,723,random,Yes
opt-1.3b,asset-test,asset-valid,3,p1,1,287,random,No
opt-1.3b,asset-test,asset-valid,3,p1,1,489,random,No
opt-1.3b,asset-test,asset-valid,3,p1,1,723,random,No
opt-1.3b,asset-test,asset-valid,3,p2,1,287,random,No
opt-1.3b,asset-test,asset-valid,3,p2,1,489,random,No
opt-1.3b,asset-test,asset-valid,3,p2,1,723,random,No
opt-13b,asset-test,asset-valid,3,p0,1,287,random,Yes
opt-13b,asset-test,asset-valid,3,p0,1,489,random,Yes
opt-13b,asset-test,asset-valid,3,p0,1,723,random,Yes
opt-13b,asset-test,asset-valid,3,p1,1,287,random,No
opt-13b,asset-test,asset-valid,3,p1,1,489,random,No
opt-13b,asset-test,asset-valid,3,p1,1,723,random,No
opt-13b,asset-test,asset-valid,3,p2,1,287,random,No
opt-13b,asset-test,asset-valid,3,p2,1,489,random,No
opt-13b,asset-test,asset-valid,3,p2,1,723,random,No
opt-30b,asset-test,asset-valid,3,p0,1,287,random,Yes
opt-30b,asset-test,asset-valid,3,p0,1,489,random,Yes
opt-30b,asset-test,asset-valid,3,p0,1,723,random,Yes
opt-30b,asset-test,asset-valid,3,p1,1,287,random,No
opt-30b,asset-test,asset-valid,3,p1,1,489,random,No
opt-30b,asset-test,asset-valid,3,p1,1,723,random,No
opt-30b,asset-test,asset-valid,3,p2,1,287,random,No
opt-30b,asset-test,asset-valid,3,p2,1,489,random,No
opt-30b,asset-test,asset-valid,3,p2,1,723,random,No
opt-6.7b,asset-test,asset-valid,3,p0,1,287,random,Yes
opt-6.7b,asset-test,asset-valid,3,p0,1,489,random,Yes
opt-6.7b,asset-test,asset-valid,3,p0,1,723,random,Yes
opt-6.7b,asset-test,asset-valid,3,p1,1,287,random,No
opt-6.7b,asset-test,asset-valid,3,p1,1,489,random,No
opt-6.7b,asset-test,asset-valid,3,p1,1,723,random,No
opt-6.7b,asset-test,asset-valid,3,p2,1,287,random,No
opt-6.7b,asset-test,asset-valid,3,p2,1,489,random,No
opt-6.7b,asset-test,asset-valid,3,p2,1,723,random,No
opt-66b,asset-test,asset-valid,3,p0,1,287,random,Yes
opt-66b,asset-test,asset-valid,3,p0,1,489,random,Yes
opt-66b,asset-test,asset-valid,3,p0,1,723,random,Yes
opt-66b,asset-test,asset-valid,3,p1,1,287,random,No
opt-66b,asset-test,asset-valid,3,p1,1,489,random,No
opt-66b,asset-test,asset-valid,3,p1,1,723,random,No
opt-66b,asset-test,asset-valid,3,p2,1,287,random,No
opt-66b,asset-test,asset-valid,3,p2,1,489,random,No
opt-66b,asset-test,asset-valid,3,p2,1,723,random,No
opt-iml-max-1.3b,asset-test,asset-valid,3,p0,1,287,random,Yes
opt-iml-max-1.3b,asset-test,asset-valid,3,p0,1,489,random,Yes
opt-iml-max-1.3b,asset-test,asset-valid,3,p0,1,723,random,Yes
opt-iml-max-1.3b,asset-test,asset-valid,3,p1,1,287,random,No
opt-iml-max-1.3b,asset-test,asset-valid,3,p1,1,489,random,No
opt-iml-max-1.3b,asset-test,asset-valid,3,p1,1,723,random,No
opt-iml-max-1.3b,asset-test,asset-valid,3,p2,1,287,random,No
opt-iml-max-1.3b,asset-test,asset-valid,3,p2,1,489,random,No
opt-iml-max-1.3b,asset-test,asset-valid,3,p2,1,723,random,No
opt-iml-max-30b,asset-test,asset-valid,3,p0,1,287,random,Yes
opt-iml-max-30b,asset-test,asset-valid,3,p0,1,489,random,Yes
opt-iml-max-30b,asset-test,asset-valid,3,p0,1,723,random,Yes
opt-iml-max-30b,asset-test,asset-valid,3,p1,1,287,random,No
opt-iml-max-30b,asset-test,asset-valid,3,p1,1,489,random,No
opt-iml-max-30b,asset-test,asset-valid,3,p1,1,723,random,No
opt-iml-max-30b,asset-test,asset-valid,3,p2,1,287,random,No
opt-iml-max-30b,asset-test,asset-valid,3,p2,1,489,random,No
opt-iml-max-30b,asset-test,asset-valid,3,p2,1,723,random,No
t0,asset-test,asset-valid,3,p0,1,287,random,Yes
t0,asset-test,asset-valid,3,p0,1,489,random,Yes
t0,asset-test,asset-valid,3,p0,1,723,random,Yes
t0,asset-test,asset-valid,3,p1,1,287,random,No
t0,asset-test,asset-valid,3,p1,1,489,random,No
t0,asset-test,asset-valid,3,p1,1,723,random,No
t0,asset-test,asset-valid,3,p2,1,287,random,No
t0,asset-test,asset-valid,3,p2,1,489,random,No
t0,asset-test,asset-valid,3,p2,1,723,random,No
t0-3b,asset-test,asset-valid,3,p0,1,287,random,Yes
t0-3b,asset-test,asset-valid,3,p0,1,489,random,Yes
t0-3b,asset-test,asset-valid,3,p0,1,723,random,Yes
t0-3b,asset-test,asset-valid,3,p1,1,287,random,No
t0-3b,asset-test,asset-valid,3,p1,1,489,random,No
t0-3b,asset-test,asset-valid,3,p1,1,723,random,No
t0-3b,asset-test,asset-valid,3,p2,1,287,random,No
t0-3b,asset-test,asset-valid,3,p2,1,489,random,No
t0-3b,asset-test,asset-valid,3,p2,1,723,random,No
t0pp,asset-test,asset-valid,3,p0,1,287,random,Yes
t0pp,asset-test,asset-valid,3,p0,1,489,random,Yes
t0pp,asset-test,asset-valid,3,p0,1,723,random,Yes
t0pp,asset-test,asset-valid,3,p1,1,287,random,No
t0pp,asset-test,asset-valid,3,p1,1,489,random,No
t0pp,asset-test,asset-valid,3,p1,1,723,random,No
t0pp,asset-test,asset-valid,3,p2,1,287,random,No
t0pp,asset-test,asset-valid,3,p2,1,489,random,No
t0pp,asset-test,asset-valid,3,p2,1,723,random,No
t5-base-lm-adapt,asset-test,asset-valid,3,p0,1,287,random,Yes
t5-base-lm-adapt,asset-test,asset-valid,3,p0,1,489,random,Yes
t5-base-lm-adapt,asset-test,asset-valid,3,p0,1,723,random,Yes
t5-base-lm-adapt,asset-test,asset-valid,3,p1,1,287,random,No
t5-base-lm-adapt,asset-test,asset-valid,3,p1,1,489,random,No
t5-base-lm-adapt,asset-test,asset-valid,3,p1,1,723,random,No
t5-base-lm-adapt,asset-test,asset-valid,3,p2,1,287,random,No
t5-base-lm-adapt,asset-test,asset-valid,3,p2,1,489,random,No
t5-base-lm-adapt,asset-test,asset-valid,3,p2,1,723,random,No
t5-large-lm-adapt,asset-test,asset-valid,3,p0,1,287,random,Yes
t5-large-lm-adapt,asset-test,asset-valid,3,p0,1,489,random,Yes
t5-large-lm-adapt,asset-test,asset-valid,3,p0,1,723,random,Yes
t5-large-lm-adapt,asset-test,asset-valid,3,p1,1,287,random,No
t5-large-lm-adapt,asset-test,asset-valid,3,p1,1,489,random,No
t5-large-lm-adapt,asset-test,asset-valid,3,p1,1,723,random,No
t5-large-lm-adapt,asset-test,asset-valid,3,p2,1,287,random,No
t5-large-lm-adapt,asset-test,asset-valid,3,p2,1,489,random,No
t5-large-lm-adapt,asset-test,asset-valid,3,p2,1,723,random,No
t5-small-lm-adapt,asset-test,asset-valid,3,p0,1,287,random,Yes
t5-small-lm-adapt,asset-test,asset-valid,3,p0,1,489,random,Yes
t5-small-lm-adapt,asset-test,asset-valid,3,p0,1,723,random,Yes
t5-small-lm-adapt,asset-test,asset-valid,3,p1,1,287,random,No
t5-small-lm-adapt,asset-test,asset-valid,3,p1,1,489,random,No
t5-small-lm-adapt,asset-test,asset-valid,3,p1,1,723,random,No
t5-small-lm-adapt,asset-test,asset-valid,3,p2,1,287,random,No
t5-small-lm-adapt,asset-test,asset-valid,3,p2,1,489,random,No
t5-small-lm-adapt,asset-test,asset-valid,3,p2,1,723,random,No
t5-xl-lm-adapt,asset-test,asset-valid,3,p0,1,287,random,Yes
t5-xl-lm-adapt,asset-test,asset-valid,3,p0,1,489,random,Yes
t5-xl-lm-adapt,asset-test,asset-valid,3,p0,1,723,random,Yes
t5-xl-lm-adapt,asset-test,asset-valid,3,p1,1,287,random,No
t5-xl-lm-adapt,asset-test,asset-valid,3,p1,1,489,random,No
t5-xl-lm-adapt,asset-test,asset-valid,3,p1,1,723,random,No
t5-xl-lm-adapt,asset-test,asset-valid,3,p2,1,287,random,No
t5-xl-lm-adapt,asset-test,asset-valid,3,p2,1,489,random,No
t5-xl-lm-adapt,asset-test,asset-valid,3,p2,1,723,random,No
t5-xxl-lm-adapt,asset-test,asset-valid,3,p0,1,287,random,Yes
t5-xxl-lm-adapt,asset-test,asset-valid,3,p0,1,489,random,Yes
t5-xxl-lm-adapt,asset-test,asset-valid,3,p0,1,723,random,Yes
t5-xxl-lm-adapt,asset-test,asset-valid,3,p1,1,287,random,No
t5-xxl-lm-adapt,asset-test,asset-valid,3,p1,1,489,random,No
t5-xxl-lm-adapt,asset-test,asset-valid,3,p1,1,723,random,No
t5-xxl-lm-adapt,asset-test,asset-valid,3,p2,1,287,random,No
t5-xxl-lm-adapt,asset-test,asset-valid,3,p2,1,489,random,No
t5-xxl-lm-adapt,asset-test,asset-valid,3,p2,1,723,random,No
ul2,asset-test,asset-valid,3,p0,1,287,random,Yes
ul2,asset-test,asset-valid,3,p0,1,489,random,Yes
ul2,asset-test,asset-valid,3,p0,1,723,random,Yes
ul2,asset-test,asset-valid,3,p1,1,287,random,No
ul2,asset-test,asset-valid,3,p1,1,489,random,No
ul2,asset-test,asset-valid,3,p1,1,723,random,No
ul2,asset-test,asset-valid,3,p2,1,287,random,No
ul2,asset-test,asset-valid,3,p2,1,489,random,No
ul2,asset-test,asset-valid,3,p2,1,723,random,No
